217,141,42
100,132
101,131
103,130
104,129
105,129
106,128
107,128
108,128
109,126
109,127
110,126
110,127
115,142
115,143
115,144
115,145
115,146
115,147
115,148
115,149
116,133
116,134
116,135
116,136
116,137
116,138
116,139
116,140
116,141
116,142
116,143
116,144
116,145
116,146
116,147
116,148
117,132
117,133
117,134
117,135
117,136
117,137
117,138
117,139
117,140
117,141
117,142
118,132
118,133
118,134
119,131
119,132
119,133
120,130
120,131
121,131
