46,43,78
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,103
3,5
3,6
3,7
3,8
3,9
3,10
4,4
4,5
4,6
5,4
5,5
5,6
6,4
6,5
7,4
7,5
8,3
8,4
8,5
9,2
9,3
9,4
9,5
10,2
10,3
10,4
10,23
11,2
11,3
11,4
11,24
12,2
14,42
15,40
15,41
16,39
17,38
17,39
42,60
43,59
53,22
54,23
55,24
56,25
56,26
57,27
58,27
59,28
76,64
77,63
79,61
82,58
95,54
96,54
97,54
103,56
106,56
131,126
146,31
146,86
147,18
147,86
147,87
148,17
148,98
149,17
149,98
158,61
159,61
160,61
176,132
