99,39,43
2,22
3,46
3,47
4,46
4,47
8,45
10,44
11,43
13,41
14,38
14,39
14,40
43,61
44,60
70,59
71,60
72,61
73,63
73,64
144,22
144,23
145,21
146,21
146,25
146,26
147,21
147,25
147,26
148,21
148,27
149,21
149,27
150,21
150,27
151,21
151,27
152,27
153,27
156,35
156,36
157,35
157,36
158,34
159,34
161,40
161,55
162,40
162,41
162,42
163,40
163,41
164,38
164,39
164,40
164,41
165,38
165,39
165,40
165,41
165,42
165,46
165,47
165,48
166,39
166,40
166,41
166,42
166,45
166,46
166,47
167,39
167,40
167,41
167,42
167,43
167,44
167,45
168,42
168,43
168,44
169,42
169,43
169,44
170,41
170,42
170,43
171,43
