47,49,191
2,65
2,182
3,182
4,64
5,64
11,142
13,143
16,145
22,160
23,160
24,160
25,160
27,160
28,160
29,160
30,85
30,160
32,84
37,162
39,163
40,164
41,165
42,129
51,135
53,136
54,90
65,119
100,7
101,8
104,10
106,27
107,11
107,27
108,11
108,27
122,11
125,10
127,9
128,9
133,170
134,167
134,168
134,169
135,166
135,167
136,164
137,28
137,29
137,33
138,28
138,29
138,163
139,28
139,29
139,163
140,28
140,29
140,161
140,162
141,28
141,29
142,29
142,85
143,15
143,16
143,17
143,18
144,18
146,11
147,10
147,11
153,63
154,64
154,65
155,67
155,68
156,69
156,70
163,104
166,104
167,104
168,104
169,104
172,103
173,103
175,102
