r,g,b,28,97,38
10,52
10,53
10,54
11,51
11,52
11,53
11,54
11,55
12,54
12,55
12,56
12,57
12,58
13,58
13,59
14,59
14,60
15,60
16,60
17,60
18,60
19,43
19,44
19,61
20,43
20,44
20,61
21,43
21,44
21,61
22,61
23,61
23,62
24,62
25,62
26,62
27,62
28,62
29,61
29,62
30,61
30,62
31,61
31,62
32,62
33,61
33,62
35,55
36,55
37,55
38,54
38,55
38,56
38,57
39,55
93,133
94,86
94,87
95,85
95,86
95,87
95,132
96,131
100,126
100,127
100,128
101,123
101,124
101,125
102,121
142,143
148,122
149,122
150,121
150,122
150,123
151,123
151,124
152,124
152,125
153,125
153,126
153,127
154,126
154,127
155,127
155,128
156,128
157,54
158,53
158,129
159,53
159,129
160,51
160,129
161,49
161,129
172,157
172,158
173,156
173,157
174,155
175,153
175,154
175,155
175,159
176,150
176,151
176,152
176,153
176,154
176,157
176,158
176,159
177,150
177,151
177,152
177,153
177,154
177,155
177,156
177,157
177,158
177,159
178,150
178,151
178,152
178,153
178,154
178,155
178,156
178,157
178,158
178,159
179,150
179,151
179,152
179,153
179,154
179,155
179,156
179,157
179,158
179,159
180,149
180,150
180,151
180,152
180,153
180,154
180,155
180,156
180,157
180,158
180,159
181,152
181,153
181,154
181,155
181,156
181,157
181,158
181,159
182,152
182,153
