r,g,b,0,103,151
9,122
10,123
11,121
12,122
13,122
13,126
13,127
14,126
14,127
14,128
15,126
15,127
16,126
16,127
17,125
17,126
17,127
18,122
18,125
18,126
19,122
19,125
20,124
20,125
21,123
21,124
21,125
22,123
22,124
22,125
23,123
23,124
24,123
24,124
25,122
25,123
25,124
25,125
26,122
26,123
26,124
26,125
27,122
27,123
27,124
27,125
28,122
28,123
28,124
28,125
29,119
29,120
29,121
29,122
29,123
29,124
29,125
30,118
30,119
30,120
30,121
30,122
30,123
30,124
30,125
31,117
31,118
31,119
31,120
31,121
31,122
31,123
31,124
31,125
32,115
32,116
32,117
32,118
32,121
32,122
32,123
32,124
32,125
33,112
33,113
33,114
33,115
33,116
33,117
33,118
33,119
33,122
33,123
33,124
34,113
34,114
34,115
34,116
34,117
34,118
34,119
34,121
34,122
34,123
34,124
35,116
35,117
35,118
35,119
35,120
35,123
35,124
36,116
36,117
36,118
36,119
36,120
36,123
36,124
37,123
38,122
39,119
39,120
39,121
76,37
76,38
77,35
77,36
77,37
77,38
77,39
77,40
77,41
77,42
77,44
77,45
78,35
78,36
78,37
78,38
78,39
78,40
78,41
78,42
78,43
78,44
78,45
79,34
79,35
79,36
79,37
79,38
79,39
79,40
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
80,49
80,50
80,51
80,52
80,53
