r,g,b,0,109,165
2,129
2,130
2,131
19,129
20,129
21,129
22,128
22,129
23,128
24,128
25,128
26,110
26,120
26,128
27,110
27,115
27,116
27,117
27,128
28,111
28,114
28,128
29,110
29,112
29,113
29,114
29,128
30,110
30,127
30,128
31,110
31,126
31,127
32,110
32,126
32,127
33,126
33,127
34,126
34,127
37,125
38,124
39,123
40,121
81,34
81,35
81,36
81,37
81,38
81,39
81,40
81,41
81,42
81,43
81,44
81,45
81,46
81,47
81,48
81,49
82,49
82,50
82,51
82,52
83,52
