r,g,b,11,97,141
11,125
12,92
12,126
12,127
37,115
38,116
39,117
39,118
49,41
49,42
50,41
50,42
56,45
61,39
65,35
65,36
66,34
67,34
68,34
71,33
72,33
73,33
74,33
76,54
76,109
77,33
77,54
77,109
78,33
78,54
78,109
79,33
79,54
79,70
79,109
80,70
80,109
81,54
81,109
82,109
83,109
89,110
110,181
111,180
111,181
112,180
112,181
112,182
113,182
116,180
116,181
117,177
117,178
117,179
117,180
117,181
118,177
118,178
118,179
118,180
118,181
119,182
120,182
121,182
123,172
129,173
157,135
158,135
159,135
167,137
